,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Ch4Read,Ch4Write,Ch5Read,Ch5Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Ch4Read,Ch4Write,Ch5Read,Ch5Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Read,Write,Memory
2023-04-16,20:13:40.159,   11.34,    6.79,   11.56,    6.97,   11.52,    6.75,   10.82,    6.44,   10.90,    6.62,   10.93,    6.70,   67.08,   40.27,     18610,  107.34,  291.99,  242.42,  291.50,  242.08,  291.16,  241.77,  289.69,  239.53,  290.44,  239.97,  290.20,  240.11, 1744.98, 1445.87,     18720, 3190.86,   1812.06,   1486.14,   3298.20
2023-04-16,20:13:40.259,   20.81,    9.21,   20.61,    9.10,   20.89,    9.20,   19.13,    8.32,   19.18,    8.58,   19.39,    8.71,  120.01,   53.12,     18816,  173.13,  269.75,  153.98,  269.90,  154.43,  268.51,  153.79,  265.60,  149.70,  266.22,  150.05,  266.07,  150.19, 1606.04,  912.13,     18886, 2518.17,   1726.05,    965.26,   2691.30
2023-04-16,20:13:40.358,   19.95,   12.26,   20.23,   12.46,   19.99,   12.24,   18.04,   11.17,   18.28,   11.41,   18.51,   11.39,  115.00,   70.92,     18620,  185.93,  201.91,  228.50,  201.82,  228.59,  201.39,  228.27,  197.63,  226.48,  198.03,  226.60,  197.89,  226.69, 1198.66, 1365.12,     18700, 2563.78,   1313.66,   1436.05,   2749.70
2023-04-16,20:13:40.458,   18.00,   12.98,   18.32,   13.05,   18.33,   13.02,   17.38,   12.17,   17.61,   12.44,   17.86,   12.69,  107.51,   76.34,     18816,  183.85,  929.43, 1317.63,  929.73, 1317.78,  929.26, 1317.08,  926.93, 1316.87,  927.20, 1317.61,  927.28, 1317.78, 5569.84, 7904.74,     19401,13474.58,   5677.35,   7981.09,  13658.44
2023-04-16,20:13:40.558,   16.02,   10.68,   16.16,   10.92,   16.35,   10.79,   15.13,    9.92,   15.15,   10.15,   15.19,   10.23,   93.99,   62.70,     18630,  156.69,  119.62,  140.09,  119.98,  140.48,  118.63,  138.84,  113.73,  135.61,  114.90,  136.13,  115.00,  136.26,  701.86,  827.41,     18630, 1529.26,    795.85,    890.10,   1685.95
2023-04-16,20:13:40.658,   19.26,   10.25,   19.64,   10.37,   19.35,   10.04,   18.16,    9.61,   18.35,    9.85,   18.19,    9.99,  112.95,   60.12,     18640,  173.08,  115.89,  138.42,  115.82,  138.12,  115.45,  137.54,  110.00,  135.27,  110.71,  135.67,  110.11,  135.53,  677.98,  820.56,     18650, 1498.54,    790.93,    880.68,   1671.61
2023-04-16,20:13:40.759,   29.53,   17.25,   29.91,   17.47,   29.69,   17.46,   27.79,   16.05,   27.96,   16.20,   28.07,   16.34,  172.95,  100.77,     18820,  273.72,  141.86,  146.01,  142.28,  146.11,  141.93,  145.89,  137.24,  142.66,  137.24,  142.91,  137.73,  143.34,  838.28,  866.91,     18830, 1705.20,   1011.23,    967.68,   1978.91
2023-04-16,20:13:40.859,   24.07,    8.35,   23.33,    8.12,   23.57,    7.87,   23.09,    7.08,   23.34,    7.27,   23.53,    7.61,  140.93,   46.30,     18640,  187.23, 1731.65, 1927.46, 1732.16, 1928.55, 1732.10, 1927.54, 1716.82, 1919.92, 1716.71, 1919.37, 1717.32, 1921.34,10346.76,11544.19,     19000,21890.95,  10487.69,  11590.48,  22078.18
2023-04-16,20:13:40.960,   28.32,   14.24,   28.21,   14.36,   28.79,   14.43,   26.84,   12.86,   26.93,   13.05,   27.27,   13.37,  166.36,   82.30,     18750,  248.66,  924.50, 1368.09,  925.29, 1369.43,  922.76, 1365.72,  920.88, 1365.36,  921.10, 1366.69,  922.80, 1367.73, 5537.34, 8203.02,     19100,13740.36,   5703.70,   8285.32,  13989.02
2023-04-16,20:13:41.059,   35.71,   12.85,   35.47,   12.88,   36.16,   12.79,   34.17,   11.74,   34.14,   11.94,   33.83,   12.08,  209.49,   74.29,     18760,  283.77,  836.29, 1044.25,  835.82, 1043.41,  834.67, 1042.06,  830.61, 1040.99,  831.63, 1042.68,  832.44, 1043.18, 5001.45, 6256.57,     18770,11258.02,   5210.94,   6330.85,  11541.79
