time,sock0,sock1
47.5,   96.43, 2121.36
47.6,  120.14, 2145.38
47.7,  177.16, 2354.04
47.8,  127.98, 2344.90
47.9,  130.98, 2360.20
48.0,   86.47, 2275.14
48.1,  100.79, 2157.99
48.2,  261.59, 2389.67
48.3,  337.58, 2569.15
48.4,   47.79, 2173.02
48.5,  126.94, 2264.05
48.6,  124.58, 2266.75
48.7,   89.45, 2206.20
48.8,  248.60, 2500.84
48.9,  242.58, 2327.86
49.0,  278.74, 2425.48
49.1,  114.97, 2181.36
49.2,   58.69, 2192.19
49.3,  186.39, 2369.69
49.4,  150.60, 2381.90
49.5,  346.59, 2510.74
49.6, 3996.20, 4188.35
49.7,  402.91, 2836.49
49.8,  166.04, 2639.79
49.9,  221.99, 2815.15
50.0,  100.68, 2610.56
50.1,   91.83, 2549.94
50.2,  943.82, 3234.17
50.3, 4375.39, 4401.97
50.4,   84.64, 2475.71
50.5,  161.67, 2278.01
50.6,  166.45, 2372.12
50.7,  113.01, 2300.45
50.8,  185.81, 2463.26
50.9, 1462.69, 2899.53
51.0, 2703.27, 3840.17
51.1,  136.56, 2314.64
51.2,   61.73, 2242.01
51.3,  124.19, 2343.86
51.4,  131.89, 2341.29
51.5,  113.17, 2348.17
51.6,  286.92, 2594.37
51.7,  139.73, 2238.79
51.8,  159.78, 2313.95
51.9,  151.83, 2340.89
52.0,  122.21, 2279.65
52.1,   74.15, 2213.14
52.2,  123.64, 2271.01
52.3,  136.33, 2340.60
52.4,  106.99, 2464.95
52.5,   72.93, 2379.72
52.6,  108.72, 2477.68
52.7,   96.82, 2414.54
52.8,  226.26, 2642.29
52.9,  101.25, 2449.29
53.0,  246.70, 2447.94
53.1,  100.54, 2200.68
53.2,  107.08, 2216.65
53.3,  132.17, 2184.17
53.4,  123.23, 2219.32
53.5,   88.33, 2216.39
53.6,  155.51, 2302.64
53.7,   74.37, 2250.44
53.8,  147.61, 2387.58
53.9,  181.57, 2425.50
54.0,  162.81, 2330.34
54.1,  115.30, 2244.56
54.2,  107.86, 2209.59
54.3,  121.58, 2232.06
54.4,  185.12, 2356.38
54.5,  116.87, 2298.15
54.6,   69.90, 2191.31
54.7,  100.98, 2289.95
54.8,  270.25, 2513.76
54.9,  172.51, 2327.38
55.0,  136.82, 2281.79
55.1,  134.49, 2270.19
55.2,  104.10, 2265.42
55.3,  139.69, 2278.08
55.4,   65.02, 2235.87
55.5,  101.48, 2192.97
55.6,  281.93, 2575.68
55.7,  159.10, 2276.40
55.8,   61.07, 2237.62
55.9,  178.55, 2356.58
56.0,  143.45, 2324.22
56.1,  108.10, 2300.26
56.2,   75.36, 2160.67
56.3,  116.06, 2217.51
56.4,  127.66, 2372.07
56.5,  149.71, 2308.61
56.6,   72.52, 2230.83
56.7,   91.56, 2285.93
56.8,  264.82, 2510.55
56.9,  224.45, 2404.69
57.0,  263.35, 2792.47
57.1,   80.61, 2469.86
57.2,  126.78, 2516.60
57.3,  194.05, 2552.20
57.4,  513.09, 2895.64
57.5,  136.71, 2354.38
57.6,  177.52, 2506.76
57.7,  200.87, 2588.55
57.8,  105.87, 2407.74
57.9,  104.31, 2479.80
58.0,  134.67, 2461.96
58.1,  131.87, 2454.45
58.2,  102.64, 2428.38
58.3,  310.24, 2655.40
58.4,  163.91, 2558.31
58.5,  132.63, 2499.91
58.6,  106.55, 2455.00
58.7,   71.70, 1408.15
58.8,  576.31, 2249.02
