,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System
2023-02-07,18:18:25.362,   13.46,    5.35,    9.65,    1.94,   13.18,    5.53,    9.81,    1.86,   46.11,   14.69,    104940,   60.80, 2708.08,  369.40, 2710.06,  368.63, 2701.70,  369.87, 2695.22,  364.91,10815.05, 1472.81,    108590,12287.87,  10861.17,   1487.50,  12348.67
2023-02-07,18:18:25.461,   20.27,    7.84,   17.15,    4.58,   20.70,    8.13,   16.72,    4.32,   74.83,   24.87,    104400,   99.70, 2578.40,  318.39, 2571.73,  312.45, 2571.08,  314.82, 2565.48,  311.30,10286.68, 1256.96,    110970,11543.64,  10361.51,   1281.83,  11643.34
2023-02-07,18:18:25.562,   12.61,    5.08,    9.47,    1.73,   13.11,    5.33,    9.02,    1.61,   44.20,   13.74,    104434,   57.94, 2555.98,  324.92, 2556.44,  323.99, 2547.55,  322.13, 2553.71,  320.55,10213.68, 1291.59,    110880,11505.28,  10257.88,   1305.34,  11563.22
2023-02-07,18:18:25.662,   33.48,    9.09,   29.92,    5.74,   33.63,    9.40,   29.63,    5.57,  126.66,   29.80,    105450,  156.46, 2139.08,  207.21, 2139.66,  205.11, 2140.43,  208.30, 2141.88,  206.92, 8561.04,  827.54,    110180, 9388.59,   8687.71,    857.34,   9545.05
2023-02-07,18:18:25.762,   13.45,    7.85,   10.19,    4.47,   13.81,    8.09,    9.76,    4.30,   47.20,   24.71,    104390,   71.91, 2442.10,  289.23, 2435.35,  283.69, 2454.33,  294.80, 2448.54,  289.73, 9780.32, 1157.44,    110990,10937.76,   9827.52,   1182.15,  11009.67
2023-02-07,18:18:25.862,   43.14,   14.12,   39.68,   10.76,   43.36,   14.42,   39.31,   10.56,  165.49,   49.86,    105450,  215.35, 2549.83,  306.35, 2551.18,  303.33, 2563.38,  311.89, 2555.83,  305.65,10220.23, 1227.21,    112210,11447.44,  10385.72,   1277.07,  11662.79
2023-02-07,18:18:25.962,   11.69,    5.41,    8.48,    2.09,   11.96,    5.64,    8.00,    1.96,   40.13,   15.11,    104380,   55.23, 2197.99,  214.61, 2199.89,  214.05, 2180.91,  208.71, 2181.37,  204.86, 8760.17,  842.24,    110100, 9602.41,   8800.29,    857.35,   9657.64
2023-02-07,18:18:26.062,   15.82,    6.12,   12.49,    2.77,   16.25,    6.44,   12.07,    2.59,   56.63,   17.92,    105460,   74.55, 2341.13,  235.22, 2325.98,  228.42, 2339.60,  235.37, 2341.53,  234.17, 9348.24,  933.19,    111520,10281.42,   9404.87,    951.11,  10355.98
2023-02-07,18:18:26.173,   74.24,   12.84,   70.96,    9.73,   74.36,   13.00,   70.47,    9.32,  290.03,   44.88,    104960,  334.91, 2410.02,  260.25, 2412.66,  257.95, 2400.34,  256.42, 2397.99,  254.08, 9621.00, 1028.70,    114455,10649.71,   9911.03,   1073.58,  10984.62
2023-02-07,18:18:26.277,   33.81,    9.16,   30.69,    6.00,   34.34,    9.42,   30.15,    5.70,  128.99,   30.28,    104845,  159.27, 2287.26,  257.92, 2276.43,  251.13, 2289.49,  257.95, 2281.54,  252.65, 9134.73, 1019.66,    109989,10154.39,   9263.72,   1049.94,  10313.66
2023-02-07,18:18:26.377,   15.20,    5.53,   11.99,    2.20,   15.53,    5.82,   11.61,    2.03,   54.34,   15.57,    104900,   69.91, 2372.94,  270.33, 2369.66,  265.19, 2368.94,  268.20, 2369.64,  266.40, 9481.18, 1070.12,    111810,10551.31,   9535.52,   1085.70,  10621.22
2023-02-07,18:18:26.470,   16.02,    5.73,   12.63,    2.34,   16.42,    6.02,   12.35,    2.22,   57.41,   16.31,    104950,   73.72, 2545.10,  324.40, 2550.87,  324.84, 2549.93,  327.94, 2556.02,  325.80,10201.92, 1302.98,    108320,11504.89,  10259.33,   1319.29,  11578.62
2023-02-07,18:18:26.569,   16.14,    5.53,   12.85,    2.12,   16.61,    5.85,   12.52,    2.06,   58.12,   15.55,    104400,   73.68, 2295.94,  249.97, 2290.29,  245.44, 2311.20,  255.64, 2307.71,  251.88, 9205.15, 1002.93,    110600,10208.07,   9263.27,   1018.48,  10281.75
2023-02-07,18:18:26.670,    9.13,    4.84,    5.76,    1.44,    9.52,    5.19,    5.54,    1.38,   29.95,   12.86,    105440,   42.81, 2144.58,  212.88, 2146.81,  210.04, 2155.01,  216.41, 2155.85,  214.16, 8602.26,  853.49,    111080, 9455.75,   8632.21,    866.35,   9498.56
2023-02-07,18:18:26.769,   18.33,    5.94,   15.13,    2.55,   18.76,    6.25,   14.72,    2.50,   66.94,   17.24,    104380,   84.18, 2293.09,  269.96, 2264.75,  256.97, 2278.40,  265.45, 2274.87,  260.25, 9111.12, 1052.63,    110220,10163.75,   9178.06,   1069.88,  10247.94
2023-02-07,18:18:26.870,   10.95,    5.23,    7.81,    1.94,   11.47,    5.63,    7.52,    1.80,   37.75,   14.60,    104396,   52.35, 2504.13,  327.33, 2517.95,  329.54, 2507.66,  329.27, 2495.54,  320.90,10025.28, 1307.05,    111296,11332.33,  10063.03,   1321.65,  11384.68
2023-02-07,18:18:26.970,   25.01,    7.61,   22.13,    4.40,   25.31,    7.88,   21.51,    4.26,   93.97,   24.15,    105470,  118.11, 2804.77,  362.26, 2798.58,  356.60, 2794.56,  357.99, 2780.31,  350.60,11178.22, 1427.45,    114010,12605.67,  11272.19,   1451.60,  12723.79
2023-02-07,18:18:27.070,   18.72,    6.59,   15.65,    3.24,   19.24,    6.91,   15.08,    3.09,   68.70,   19.83,    104430,   88.52, 2464.97,  306.82, 2461.22,  302.56, 2454.08,  302.75, 2447.33,  297.03, 9827.60, 1209.15,    111170,11036.75,   9896.30,   1228.98,  11125.27
2023-02-07,18:18:27.177,   23.08,    5.74,   19.88,    2.44,   23.47,    6.03,   19.54,    2.30,   85.97,   16.51,    105513,  102.48, 2414.85,  282.03, 2428.95,  284.30, 2421.71,  286.36, 2420.10,  280.35, 9685.60, 1133.04,    113475,10818.65,   9771.57,   1149.55,  10921.12
2023-02-07,18:18:27.281,   28.55,    6.75,   25.11,    3.33,   28.69,    6.94,   24.77,    3.20,  107.13,   20.22,    104850,  127.34, 2458.61,  276.27, 2461.29,  274.79, 2461.26,  278.17, 2465.16,  277.02, 9846.33, 1106.26,    112480,10952.58,   9953.45,   1126.48,  11079.93
2023-02-07,18:18:27.385,   29.51,    6.80,   26.41,    3.49,   30.00,    7.04,   26.01,    3.33,  111.94,   20.66,    104874,  132.60, 2707.95,  370.17, 2703.60,  367.01, 2699.54,  365.85, 2703.32,  365.20,10814.40, 1468.23,    112701,12282.63,  10926.34,   1488.89,  12415.23
2023-02-07,18:18:27.485,   24.70,    9.63,   21.43,    6.35,   25.01,    9.88,   21.03,    6.19,   92.17,   32.05,    104456,  124.21, 2580.96,  332.26, 2578.09,  327.63, 2590.39,  336.76, 2587.96,  330.93,10337.40, 1327.59,    108922,11664.99,  10429.57,   1359.64,  11789.20
2023-02-07,18:18:27.581,   21.68,    5.95,   18.50,    2.59,   22.10,    6.22,   17.93,    2.42,   80.20,   17.18,    105400,   97.38, 2522.93,  305.85, 2511.60,  299.33, 2526.18,  307.30, 2524.18,  304.03,10084.89, 1216.50,    110030,11301.39,  10165.09,   1233.68,  11398.77
2023-02-07,18:18:27.680,   23.74,    5.73,   20.49,    2.41,   24.19,    6.02,   20.08,    2.28,   88.50,   16.44,    104400,  104.94, 2693.10,  371.38, 2691.10,  366.58, 2690.59,  369.21, 2692.21,  367.35,10766.99, 1474.51,    111840,12241.50,  10855.49,   1490.95,  12346.44
2023-02-07,18:18:27.781,   12.01,    7.69,    8.71,    4.30,   12.52,    8.02,    8.48,    4.26,   41.72,   24.27,    104414,   65.99, 2694.21,  374.74, 2695.20,  371.13, 2696.02,  375.52, 2691.33,  370.53,10776.76, 1491.92,    113355,12268.69,  10818.48,   1516.19,  12334.67
2023-02-07,18:18:27.881,   11.28,    5.12,    7.86,    1.74,   11.72,    5.46,    7.89,    1.69,   38.76,   14.01,    105420,   52.77, 2573.32,  329.24, 2580.33,  330.57, 2575.53,  331.09, 2570.90,  325.19,10300.07, 1316.10,    112500,11616.17,  10338.83,   1330.10,  11668.93
2023-02-07,18:18:27.981,   18.05,    7.97,   14.71,    4.61,   18.24,    8.21,   14.41,    4.45,   65.40,   25.25,    104380,   90.65, 2439.19,  289.25, 2431.77,  284.52, 2460.47,  298.03, 2442.69,  289.97, 9774.12, 1161.76,    111100,10935.88,   9839.52,   1187.01,  11026.53
2023-02-07,18:18:28.081,   17.22,    6.50,   13.80,    3.12,   17.37,    6.78,   13.47,    3.01,   61.87,   19.42,    105440,   81.29, 2240.30,  233.58, 2234.82,  229.75, 2242.97,  235.91, 2238.04,  232.67, 8956.13,  931.91,    110930, 9888.04,   9018.00,    951.33,   9969.33
2023-02-07,18:18:28.181,   20.46,    6.17,   17.30,    2.92,   20.72,    6.51,   16.91,    2.74,   75.39,   18.34,    104400,   93.73, 2374.09,  259.40, 2376.05,  257.16, 2372.69,  259.23, 2373.97,  258.00, 9496.81, 1033.79,    110190,10530.60,   9572.19,   1052.13,  10624.32
2023-02-07,18:18:28.289,   33.94,    6.79,   30.67,    3.43,   34.29,    7.11,   30.40,    3.29,  129.29,   20.63,    105520,  149.92, 2529.12,  291.61, 2535.06,  292.58, 2544.81,  300.29, 2550.88,  299.90,10159.88, 1184.39,    116020,11344.27,  10289.17,   1205.02,  11494.20
2023-02-07,18:18:28.393,   17.91,    6.30,   14.46,    2.85,   18.29,    6.64,   14.10,    2.74,   64.75,   18.53,    104864,   83.28, 2643.31,  341.25, 2654.14,  342.69, 2648.28,  342.43, 2641.14,  336.39,10586.88, 1362.76,    111480,11949.64,  10651.63,   1381.29,  12032.92
2023-02-07,18:18:28.486,   14.54,    5.63,   11.27,    2.26,   15.06,    5.92,   10.94,    2.16,   51.80,   15.98,    104950,   67.78, 2392.98,  282.42, 2390.14,  278.69, 2392.17,  282.80, 2380.10,  274.82, 9555.39, 1118.73,    107450,10674.12,   9607.19,   1134.71,  10741.90
2023-02-07,18:18:28.585,   13.31,    5.48,    9.98,    2.08,   13.85,    5.86,    9.81,    2.08,   46.95,   15.49,    104420,   62.45, 2352.52,  260.07, 2361.45,  260.53, 2353.96,  261.56, 2368.20,  264.81, 9436.14, 1046.97,    110150,10483.11,   9483.10,   1062.46,  10545.56
2023-02-07,18:18:28.686,   17.15,    5.94,   13.67,    2.52,   17.39,    6.28,   13.34,    2.45,   61.54,   17.19,    104396,   78.73, 2098.78,  189.23, 2096.03,  184.28, 2091.13,  185.42, 2099.02,  185.81, 8384.96,  744.74,    109207, 9129.70,   8446.50,    761.92,   9208.43
2023-02-07,18:18:28.786,   17.13,    6.65,   13.82,    3.27,   17.58,    6.94,   13.58,    3.14,   62.12,   20.00,    105440,   82.12, 2634.53,  334.57, 2636.78,  333.00, 2630.39,  333.17, 2628.08,  329.08,10529.78, 1329.83,    113100,11859.61,  10591.90,   1349.83,  11941.73
2023-02-07,18:18:28.886,   13.95,    5.05,   10.54,    1.75,   14.21,    5.33,   10.22,    1.63,   48.92,   13.77,    104400,   62.68, 2631.15,  334.86, 2628.25,  330.91, 2628.93,  334.71, 2626.52,  329.23,10514.85, 1329.71,    111980,11844.56,  10563.77,   1343.48,  11907.25
2023-02-07,18:18:28.986,   18.35,    6.63,   15.12,    3.32,   18.96,    6.91,   14.70,    3.13,   67.12,   20.00,    105430,   87.12, 2339.70,  249.00, 2341.53,  246.45, 2337.71,  247.52, 2318.49,  237.76, 9337.43,  980.73,    111210,10318.16,   9404.55,   1000.73,  10405.28
2023-02-07,18:18:29.086,   13.90,    5.97,   10.68,    2.69,   14.41,    6.30,   10.33,    2.56,   49.32,   17.52,    104420,   66.84, 2453.45,  266.88, 2454.63,  264.47, 2467.33,  271.67, 2455.40,  265.38, 9830.80, 1068.40,    111090,10899.20,   9880.12,   1085.92,  10966.04
2023-02-07,18:18:29.186,   16.61,    5.86,   13.25,    2.48,   17.04,    6.17,   13.07,    2.42,   59.96,   16.93,    105440,   76.90, 2411.00,  261.54, 2408.34,  258.16, 2400.74,  258.98, 2403.83,  257.47, 9623.90, 1036.15,    111560,10660.05,   9683.86,   1053.09,  10736.95
2023-02-07,18:18:29.286,   27.42,    6.43,   23.90,    3.06,   27.74,    6.76,   24.00,    2.98,  103.06,   19.23,    104380,  122.29, 2333.59,  263.22, 2338.83,  261.69, 2312.18,  254.40, 2326.41,  257.34, 9311.01, 1036.64,    110170,10347.66,   9414.07,   1055.87,  10469.94
2023-02-07,18:18:29.387,   12.37,    5.25,    8.93,    1.82,   12.76,    5.46,    8.73,    1.73,   42.79,   14.26,    105440,   57.06, 2609.92,  314.64, 2616.16,  315.22, 2594.88,  307.86, 2604.81,  311.46,10425.78, 1249.17,    113050,11674.95,  10468.57,   1263.44,  11732.01
2023-02-07,18:18:29.486,   22.08,    8.48,   18.79,    5.11,   22.71,    8.74,   18.45,    4.97,   82.03,   27.30,    104400,  109.33, 2732.56,  366.20, 2727.54,  361.78, 2713.95,  358.27, 2716.44,  356.54,10890.49, 1442.79,    111780,12333.28,  10972.52,   1470.09,  12442.61
2023-02-07,18:18:29.587,   13.11,    5.22,    9.75,    1.79,   13.39,    5.42,    9.41,    1.71,   45.65,   14.14,    104405,   59.80, 2639.00,  332.63, 2634.42,  329.14, 2632.99,  329.16, 2639.99,  329.88,10546.39, 1320.81,    112098,11867.20,  10592.04,   1334.95,  11927.00
2023-02-07,18:18:29.686,   13.37,    5.18,    9.98,    1.78,   13.58,    5.49,    9.65,    1.73,   46.59,   14.18,    105444,   60.77, 2637.49,  318.90, 2640.28,  315.66, 2641.78,  319.56, 2648.90,  319.59,10568.45, 1273.72,    112646,11842.17,  10615.04,   1287.90,  11902.94
2023-02-07,18:18:29.787,   10.63,    4.91,    7.40,    1.55,   11.01,    5.18,    7.17,    1.50,   36.21,   13.15,    104396,   49.36, 2470.41,  294.66, 2462.83,  288.97, 2462.39,  291.30, 2455.43,  286.65, 9851.07, 1161.57,    111078,11012.64,   9887.28,   1174.72,  11062.00
2023-02-07,18:18:29.887,    9.84,    4.87,    6.59,    1.51,   10.30,    5.18,    6.42,    1.45,   33.14,   13.01,    105420,   46.15, 2630.47,  351.09, 2640.02,  350.97, 2633.68,  349.06, 2629.60,  347.20,10533.77, 1398.33,    113170,11932.09,  10566.91,   1411.34,  11978.25
2023-02-07,18:18:29.987,   10.26,    4.71,    6.94,    1.33,   10.71,    4.95,    6.69,    1.26,   34.60,   12.25,    104410,   46.85, 2620.04,  337.94, 2618.77,  335.50, 2611.23,  336.14, 2614.98,  333.42,10465.03, 1343.01,    112270,11808.03,  10499.63,   1355.26,  11854.89
2023-02-07,18:18:30.087,   15.85,    6.50,   12.49,    3.12,   16.20,    6.74,   12.17,    3.06,   56.72,   19.42,    105450,   76.14, 2237.29,  229.75, 2222.43,  222.25, 2231.74,  229.75, 2228.40,  225.06, 8919.87,  906.81,    110590, 9826.67,   8976.59,    926.23,   9902.81
2023-02-07,18:18:30.187,   22.46,    5.87,   19.22,    2.57,   22.77,    6.12,   18.56,    2.40,   83.01,   16.97,    104390,   99.98, 2119.17,  201.55, 2111.19,  196.60, 2106.44,  196.86, 2105.64,  193.13, 8442.44,  788.14,    108970, 9230.58,   8525.44,    805.11,   9330.55
2023-02-07,18:18:30.297,   30.68,    6.72,   27.43,    3.40,   31.07,    7.04,   27.21,    3.21,  116.38,   20.36,    105392,  136.74, 1924.94,  106.79, 1927.23,  104.76, 1924.17,  105.80, 1921.99,  102.61, 7698.33,  419.97,    113754, 8118.31,   7814.72,    440.33,   8255.05
2023-02-07,18:18:30.390,   15.73,    6.26,   12.62,    2.96,   16.00,    6.58,   11.98,    2.79,   56.34,   18.59,    104940,   74.93, 1974.20,  163.04, 1966.11,  158.34, 1972.76,  161.95, 1972.59,  160.06, 7885.67,  643.39,    105520, 8529.06,   7942.01,    661.98,   8603.99
2023-02-07,18:18:30.489,   17.82,    5.84,   14.58,    2.57,   18.18,    6.11,   14.28,    2.45,   64.86,   16.96,    104360,   81.83, 2075.75,  184.03, 2079.34,  181.64, 2070.08,  180.98, 2062.56,  175.72, 8287.73,  722.38,    109230, 9010.11,   8352.59,    739.34,   9091.93
2023-02-07,18:18:30.590,   15.19,    5.42,   11.96,    2.07,   15.82,    5.81,   11.79,    1.97,   54.76,   15.26,    105460,   70.02, 2114.29,  161.72, 2120.58,  161.11, 2114.23,  160.66, 2107.60,  156.55, 8456.70,  640.05,    110180, 9096.75,   8511.47,    655.30,   9166.77
2023-02-07,18:18:30.689,   15.09,    5.22,   11.78,    1.89,   15.26,    5.43,   11.53,    1.77,   53.66,   14.31,    104390,   67.97, 2156.12,  220.41, 2161.83,  218.69, 2149.76,  216.82, 2143.07,  212.04, 8610.78,  867.95,    109910, 9478.73,   8664.44,    882.26,   9546.70
2023-02-07,18:18:30.789,   33.05,    7.93,   29.89,    4.56,   33.65,    8.15,   29.61,    4.47,  126.19,   25.12,    104510,  151.32, 2138.59,  219.03, 2132.48,  215.27, 2118.18,  212.07, 2120.23,  209.81, 8509.48,  856.17,    110050, 9365.66,   8635.67,    881.30,   9516.97
2023-02-07,18:18:30.889,   22.42,    6.64,   19.08,    3.28,   22.66,    6.90,   18.60,    3.17,   82.77,   20.00,    105440,  102.76, 2519.35,  309.02, 2501.12,  299.60, 2510.90,  306.82, 2499.43,  301.29,10030.80, 1216.73,    112370,11247.54,  10113.57,   1236.73,  11350.30
2023-02-07,18:18:30.989,   16.86,    6.59,   13.54,    3.32,   17.61,    6.98,   13.39,    3.20,   61.41,   20.09,    104390,   81.50, 2240.31,  240.88, 2236.97,  237.55, 2230.24,  235.15, 2226.09,  230.92, 8933.62,  944.50,    109620, 9878.11,   8995.03,    964.58,   9959.61
2023-02-07,18:18:31.089,   17.60,    6.82,   14.37,    3.48,   18.02,    7.25,   13.97,    3.40,   63.97,   20.95,    105440,   84.92, 2350.38,  277.26, 2359.38,  276.39, 2359.94,  278.61, 2360.99,  277.68, 9430.69, 1109.94,    110520,10540.62,   9494.65,   1130.89,  10625.54
2023-02-07,18:18:31.197,   65.69,   15.10,   62.51,   12.03,   65.80,   15.16,   61.71,   11.56,  255.71,   53.85,    104980,  309.56, 2801.43,  370.17, 2804.86,  367.64, 2797.11,  367.85, 2815.71,  372.25,11219.11, 1477.90,    117250,12697.01,  11474.82,   1531.75,  13006.57
2023-02-07,18:18:31.301,   30.03,    7.00,   26.71,    3.62,   30.54,    7.29,   26.57,    3.50,  113.84,   21.40,    104912,  135.25, 2719.88,  338.52, 2726.05,  339.34, 2741.83,  349.07, 2729.86,  342.01,10917.62, 1368.95,    112538,12286.56,  11031.46,   1390.35,  12421.81
2023-02-07,18:18:31.401,   15.52,    5.83,   12.21,    2.55,   15.91,    6.11,   11.95,    2.39,   55.59,   16.88,    104855,   72.47, 2362.60,  259.55, 2357.47,  254.64, 2350.03,  254.70, 2343.80,  249.07, 9413.91, 1017.95,    109489,10431.86,   9469.50,   1034.84,  10504.33
2023-02-07,18:18:31.498,   20.21,    7.44,   16.96,    4.11,   20.75,    7.76,   16.47,    3.93,   74.39,   23.24,    104950,   97.63, 2212.78,  219.53, 2211.32,  215.45, 2207.98,  217.16, 2200.87,  210.48, 8832.96,  862.62,    107340, 9695.58,   8907.35,    885.86,   9793.21
2023-02-07,18:18:31.597,   13.53,    5.52,   10.15,    2.20,   13.91,    5.83,    9.80,    1.98,   47.38,   15.53,    104390,   62.91, 2433.76,  290.51, 2432.58,  287.81, 2431.94,  290.72, 2435.92,  289.58, 9734.19, 1158.61,    110810,10892.80,   9781.58,   1174.14,  10955.72
2023-02-07,18:18:31.698,   17.49,    6.12,   14.21,    2.80,   17.87,    6.52,   13.78,    2.63,   63.35,   18.07,    105430,   81.42, 2326.08,  276.46, 2328.64,  273.92, 2331.13,  278.90, 2324.71,  273.74, 9310.57, 1103.01,    111840,10413.58,   9373.92,   1121.08,  10495.00
2023-02-07,18:18:31.797,   11.92,    5.45,    8.59,    2.08,   12.34,    5.74,    8.37,    1.99,   41.22,   15.26,    104390,   56.48, 2438.56,  301.58, 2429.26,  295.65, 2431.61,  301.10, 2500.40,  308.56, 9799.83, 1206.89,    111100,11006.72,   9841.05,   1222.15,  11063.20
2023-02-07,18:18:31.898,   20.16,   10.94,   17.00,    7.62,   20.68,   11.24,   16.73,    7.55,   74.57,   37.35,    104414,  111.92, 2821.65,  386.47, 2821.42,  383.33, 2812.85,  385.32, 2818.67,  382.56,11274.60, 1537.69,    114078,12812.28,  11349.17,   1575.03,  12924.20
2023-02-07,18:18:31.998,   16.67,    5.88,   13.30,    2.49,   16.85,    6.16,   12.95,    2.33,   59.77,   16.86,    105420,   76.64, 2528.88,  316.87, 2531.58,  314.84, 2534.96,  317.99, 2550.32,  320.84,10145.74, 1270.54,    112730,11416.27,  10205.51,   1287.40,  11492.91
2023-02-07,18:18:32.098,   20.99,    7.21,   17.83,    3.97,   21.33,    7.41,   17.22,    3.72,   77.37,   22.31,    104380,   99.68, 2458.09,  291.77, 2457.85,  287.90, 2477.57,  299.63, 2470.37,  294.11, 9863.88, 1173.41,    111300,11037.28,   9941.25,   1195.72,  11136.97
2023-02-07,18:18:32.209,   33.82,    8.92,   30.59,    5.66,   34.22,    9.29,   30.27,    5.47,  128.90,   29.34,    105552,  158.24, 2454.36,  259.22, 2453.59,  256.91, 2459.12,  260.89, 2451.83,  255.62, 9818.91, 1032.65,    115465,10851.56,   9947.81,   1061.98,  11009.79
2023-02-07,18:18:32.313,   35.64,    7.15,   32.45,    3.83,   36.07,    7.38,   32.13,    3.78,  136.30,   22.14,    104874,  158.44, 2797.50,  391.11, 2791.78,  386.03, 2791.95,  388.14, 2792.98,  385.60,11174.22, 1550.89,    112758,12725.10,  11310.51,   1573.03,  12883.54
2023-02-07,18:18:32.406,   31.39,    9.04,   27.89,    5.63,   31.91,    9.36,   27.48,    5.55,  118.68,   29.58,    104950,  148.26, 2399.20,  297.46, 2389.14,  292.07, 2402.41,  300.51, 2407.79,  300.18, 9598.54, 1190.22,    106830,10788.76,   9717.22,   1219.80,  10937.02
2023-02-07,18:18:32.505,   26.24,    9.03,   22.75,    5.80,   26.61,    9.35,   22.48,    5.66,   98.08,   29.84,    104420,  127.93, 2560.48,  313.04, 2568.45,  313.87, 2566.39,  313.94, 2552.06,  306.87,10247.38, 1247.72,    110970,11495.10,  10345.46,   1277.57,  11623.03
2023-02-07,18:18:32.606,   15.80,    6.13,   12.54,    2.79,   16.27,    6.52,   12.21,    2.70,   56.83,   18.14,    105440,   74.97, 2342.55,  271.88, 2335.58,  267.00, 2335.52,  268.54, 2344.05,  269.01, 9357.71, 1076.43,    111940,10434.14,   9414.54,   1094.57,  10509.11
2023-02-07,18:18:32.705,   21.07,    5.65,   17.59,    2.25,   21.00,    5.80,   17.26,    2.21,   76.93,   15.92,    104380,   92.84, 2322.27,  254.89, 2323.87,  252.62, 2329.65,  258.20, 2336.39,  257.12, 9312.19, 1022.84,    111190,10335.03,   9389.11,   1038.76,  10427.87
2023-02-07,18:18:32.805,   15.27,    6.39,   11.89,    3.02,   15.61,    6.67,   11.61,    2.94,   54.38,   19.01,    104400,   73.39, 2220.46,  216.32, 2210.55,  210.68, 2220.65,  217.30, 2221.34,  215.09, 8873.00,  859.39,    109750, 9732.38,   8927.38,    878.40,   9805.78
2023-02-07,18:18:32.905,   16.18,    6.60,   12.84,    3.24,   16.39,    6.82,   12.63,    3.14,   58.04,   19.80,    105460,   77.84, 2070.04,  180.34, 2075.16,  178.12, 2055.59,  173.96, 2053.22,  171.30, 8254.02,  703.72,    109830, 8957.73,   8312.06,    723.52,   9035.57
2023-02-07,18:18:33.005,   16.71,    6.81,   13.28,    3.45,   17.23,    7.09,   13.15,    3.38,   60.37,   20.72,    104420,   81.09, 2504.62,  306.53, 2502.71,  302.78, 2508.08,  307.80, 2510.53,  305.53,10025.94, 1222.64,    110790,11248.58,  10086.31,   1243.36,  11329.67
2023-02-07,18:18:33.106,   38.41,   12.18,   35.13,    8.87,   38.94,   12.39,   34.94,    8.62,  147.43,   42.06,    105430,  189.49, 2466.02,  295.56, 2473.54,  293.92, 2463.44,  293.98, 2457.41,  288.12, 9860.41, 1171.58,    112370,11031.99,  10007.84,   1213.65,  11221.48
2023-02-07,18:18:33.205,   17.51,    6.38,   14.18,    2.97,   17.80,    6.54,   13.92,    2.90,   63.42,   18.80,    104390,   82.22, 2547.75,  321.52, 2549.63,  319.64, 2564.89,  328.43, 2551.40,  320.45,10213.68, 1290.04,    111360,11503.72,  10277.10,   1308.84,  11585.93
2023-02-07,18:18:33.306,   11.10,    5.06,    7.83,    1.75,   11.53,    5.34,    7.47,    1.57,   37.93,   13.73,    105440,   51.65, 2405.26,  265.02, 2401.38,  261.09, 2423.08,  271.96, 2406.62,  264.13, 9636.34, 1062.19,    111300,10698.53,   9674.26,   1075.92,  10750.18
2023-02-07,18:18:33.413,   30.26,    6.87,   26.88,    3.57,   30.44,    7.04,   26.61,    3.35,  114.20,   20.83,    104760,  135.04, 2368.75,  224.84, 2368.04,  221.15, 2366.70,  223.25, 2358.19,  217.92, 9461.68,  887.15,    114010,10348.83,   9575.88,    907.98,  10483.87
2023-02-07,18:18:33.506,   22.08,    8.17,   18.78,    4.94,   22.60,    8.44,   18.62,    4.77,   82.08,   26.32,    104960,  108.41, 2256.76,  234.47, 2246.89,  228.92, 2257.17,  236.31, 2251.13,  231.63, 9011.95,  931.33,    106390, 9943.29,   9094.04,    957.66,  10051.69
2023-02-07,18:18:33.605,   14.97,    5.73,   11.65,    2.37,   15.24,    5.98,   11.16,    2.21,   53.03,   16.29,    104380,   69.32, 2481.87,  290.93, 2480.28,  288.22, 2484.15,  291.25, 2477.52,  285.80, 9923.80, 1156.20,    110700,11080.00,   9976.83,   1172.49,  11149.32
2023-02-07,18:18:33.706,   11.41,    4.97,    8.12,    1.63,   11.87,    5.29,    7.91,    1.51,   39.32,   13.40,    105420,   52.72, 2429.87,  265.20, 2430.73,  262.69, 2438.95,  267.82, 2430.14,  264.07, 9729.70, 1059.78,    111170,10789.48,   9769.02,   1073.19,  10842.20
2023-02-07,18:18:33.805,    9.80,    4.65,    6.58,    1.34,   10.15,    4.93,    6.21,    1.23,   32.74,   12.15,    104380,   44.89, 2179.52,  220.80, 2176.91,  218.27, 2164.40,  214.65, 2168.70,  213.46, 8689.53,  867.18,    109610, 9556.71,   8722.28,    879.33,   9601.60
2023-02-07,18:18:33.906,   11.02,    4.72,    7.71,    1.41,   11.37,    4.97,    7.28,    1.29,   37.37,   12.40,    104386,   49.77, 2306.76,  260.33, 2297.82,  253.87, 2281.52,  249.52, 2278.10,  245.86, 9164.20, 1009.57,    111079,10173.77,   9201.57,   1021.97,  10223.54
2023-02-07,18:18:34.006,   11.09,    5.22,    7.77,    1.88,   11.51,    5.53,    7.43,    1.70,   37.80,   14.33,    105420,   52.13, 2440.12,  296.71, 2438.45,  292.70, 2438.97,  296.02, 2430.18,  288.95, 9747.71, 1174.38,    113020,10922.10,   9785.52,   1188.71,  10974.23
2023-02-07,18:18:34.106,   18.00,    6.40,   14.82,    3.15,   18.26,    6.69,   14.47,    3.00,   65.55,   19.24,    104360,   84.79, 2587.17,  350.91, 2581.14,  345.27, 2577.45,  346.81, 2578.16,  344.44,10323.93, 1387.43,    111860,11711.36,  10389.47,   1406.67,  11796.15
